drug1,drug2,cell,Synergy_Smean
13.0,31.0,67.0,54.12675
31.0,13.0,68.0,0.4537823
13.0,31.0,68.0,0.4537823
31.0,13.0,69.0,10.458637
13.0,31.0,69.0,10.458637
31.0,14.0,38.0,0.13398774
14.0,31.0,38.0,0.13398774
31.0,14.0,39.0,0.18768317
14.0,31.0,39.0,0.18768317
31.0,14.0,40.0,-1.4168166
14.0,31.0,40.0,-1.4168166
31.0,14.0,41.0,-9.757977
14.0,31.0,41.0,-9.757977
31.0,14.0,42.0,3.784653
14.0,31.0,42.0,3.784653
31.0,14.0,43.0,9.53088
14.0,31.0,43.0,9.53088
31.0,14.0,44.0,-7.4274597
14.0,31.0,44.0,-7.4274597
31.0,14.0,45.0,-0.009923036
14.0,31.0,45.0,-0.009923036
31.0,14.0,46.0,11.615128
14.0,31.0,46.0,11.615128
31.0,14.0,47.0,-1.3743024
14.0,31.0,47.0,-1.3743024
31.0,14.0,48.0,-2.4965558
14.0,31.0,48.0,-2.4965558
31.0,14.0,49.0,6.6534476
14.0,31.0,49.0,6.6534476
31.0,14.0,50.0,3.7991047
14.0,31.0,50.0,3.7991047
31.0,14.0,51.0,-38.456535
14.0,31.0,51.0,-38.456535
31.0,14.0,52.0,4.311544
14.0,31.0,52.0,4.311544
31.0,14.0,53.0,-9.791245
14.0,31.0,53.0,-9.791245
31.0,14.0,54.0,7.5084844
14.0,31.0,54.0,7.5084844
31.0,14.0,55.0,-6.449294
14.0,31.0,55.0,-6.449294
31.0,14.0,56.0,10.46093
14.0,31.0,56.0,10.46093
31.0,14.0,57.0,3.1360178
14.0,31.0,57.0,3.1360178
31.0,14.0,58.0,1.7897122
14.0,31.0,58.0,1.7897122
31.0,14.0,59.0,-2.0067937
14.0,31.0,59.0,-2.0067937
31.0,14.0,60.0,4.1115384
14.0,31.0,60.0,4.1115384
31.0,14.0,61.0,-2.3917367
14.0,31.0,61.0,-2.3917367
31.0,14.0,62.0,10.256415
14.0,31.0,62.0,10.256415
31.0,14.0,63.0,-0.7410669
14.0,31.0,63.0,-0.7410669
31.0,14.0,64.0,1.8490163
14.0,31.0,64.0,1.8490163
31.0,14.0,65.0,1.4393746
14.0,31.0,65.0,1.4393746
31.0,14.0,66.0,-10.642726
14.0,31.0,66.0,-10.642726
31.0,14.0,67.0,10.847485
14.0,31.0,67.0,10.847485
31.0,14.0,68.0,-3.8042061
14.0,31.0,68.0,-3.8042061
31.0,14.0,69.0,7.453821
14.0,31.0,69.0,7.453821
31.0,15.0,38.0,26.409477
15.0,31.0,38.0,26.409477
31.0,15.0,39.0,-5.0929446
15.0,31.0,39.0,-5.0929446
31.0,15.0,40.0,2.3624556
15.0,31.0,40.0,2.3624556
31.0,15.0,41.0,-4.9979916
15.0,31.0,41.0,-4.9979916
31.0,15.0,42.0,-2.5592175
15.0,31.0,42.0,-2.5592175
31.0,15.0,43.0,-15.34728
15.0,31.0,43.0,-15.34728
31.0,15.0,44.0,-7.096245
15.0,31.0,44.0,-7.096245
31.0,15.0,45.0,-8.546474
15.0,31.0,45.0,-8.546474
31.0,15.0,46.0,-3.810899
15.0,31.0,46.0,-3.810899
31.0,15.0,47.0,-9.460398
15.0,31.0,47.0,-9.460398
31.0,15.0,48.0,23.953253
15.0,31.0,48.0,23.953253
31.0,15.0,49.0,-15.738533
15.0,31.0,49.0,-15.738533
31.0,15.0,50.0,-8.098222
15.0,31.0,50.0,-8.098222
31.0,15.0,51.0,-1.7192196
15.0,31.0,51.0,-1.7192196
31.0,15.0,52.0,-6.6401396
15.0,31.0,52.0,-6.6401396
31.0,15.0,53.0,-1.9299884
15.0,31.0,53.0,-1.9299884
31.0,15.0,54.0,-12.912353
15.0,31.0,54.0,-12.912353
31.0,15.0,55.0,-0.74147177
15.0,31.0,55.0,-0.74147177
31.0,15.0,56.0,-19.053907
15.0,31.0,56.0,-19.053907
31.0,15.0,57.0,-9.623808
15.0,31.0,57.0,-9.623808
31.0,15.0,58.0,16.044247
15.0,31.0,58.0,16.044247
31.0,15.0,59.0,9.828297
15.0,31.0,59.0,9.828297
31.0,15.0,60.0,-11.427022
15.0,31.0,60.0,-11.427022
31.0,15.0,61.0,-9.780386
15.0,31.0,61.0,-9.780386
31.0,15.0,62.0,1.593603
15.0,31.0,62.0,1.593603
31.0,15.0,63.0,-4.7163873
15.0,31.0,63.0,-4.7163873
31.0,15.0,64.0,-7.435317
15.0,31.0,64.0,-7.435317
31.0,15.0,65.0,-7.7267375
15.0,31.0,65.0,-7.7267375
31.0,15.0,66.0,-16.385056
15.0,31.0,66.0,-16.385056
31.0,15.0,67.0,2.5696256
15.0,31.0,67.0,2.5696256
31.0,15.0,68.0,-8.753621
15.0,31.0,68.0,-8.753621
31.0,15.0,69.0,-11.270551
15.0,31.0,69.0,-11.270551
31.0,16.0,38.0,16.775602
16.0,31.0,38.0,16.775602
31.0,16.0,39.0,5.4001436
16.0,31.0,39.0,5.4001436
31.0,16.0,40.0,13.368034
16.0,31.0,40.0,13.368034
31.0,16.0,41.0,7.4736853
16.0,31.0,41.0,7.4736853
31.0,16.0,42.0,3.59404
16.0,31.0,42.0,3.59404
31.0,16.0,43.0,7.08983
16.0,31.0,43.0,7.08983
31.0,16.0,44.0,4.6534395
16.0,31.0,44.0,4.6534395
31.0,16.0,45.0,9.915258
16.0,31.0,45.0,9.915258
31.0,16.0,46.0,8.470108
16.0,31.0,46.0,8.470108
31.0,16.0,47.0,1.8433872
16.0,31.0,47.0,1.8433872
31.0,16.0,48.0,10.854491
16.0,31.0,48.0,10.854491
31.0,16.0,49.0,-3.2637494
16.0,31.0,49.0,-3.2637494
31.0,16.0,50.0,4.1117167
16.0,31.0,50.0,4.1117167
31.0,16.0,51.0,-9.139859
16.0,31.0,51.0,-9.139859
31.0,16.0,52.0,4.5595646
16.0,31.0,52.0,4.5595646
31.0,16.0,53.0,7.1859756
16.0,31.0,53.0,7.1859756
31.0,16.0,54.0,7.386729
16.0,31.0,54.0,7.386729
31.0,16.0,55.0,10.988048
16.0,31.0,55.0,10.988048
31.0,16.0,56.0,10.74443
16.0,31.0,56.0,10.74443
31.0,16.0,57.0,8.279522
16.0,31.0,57.0,8.279522
31.0,16.0,58.0,-5.966611
16.0,31.0,58.0,-5.966611
31.0,16.0,59.0,9.856902
16.0,31.0,59.0,9.856902
31.0,16.0,60.0,15.3276005
16.0,31.0,60.0,15.3276005
31.0,16.0,61.0,3.9814167
16.0,31.0,61.0,3.9814167
31.0,16.0,62.0,8.288801
16.0,31.0,62.0,8.288801
31.0,16.0,63.0,15.829748
16.0,31.0,63.0,15.829748
31.0,16.0,64.0,14.50827
16.0,31.0,64.0,14.50827
31.0,16.0,65.0,10.2259865
16.0,31.0,65.0,10.2259865
31.0,16.0,66.0,3.5655096
16.0,31.0,66.0,3.5655096
31.0,16.0,67.0,9.988872
16.0,31.0,67.0,9.988872
31.0,16.0,68.0,8.633892
16.0,31.0,68.0,8.633892
31.0,16.0,69.0,7.4470224
16.0,31.0,69.0,7.4470224
31.0,17.0,38.0,7.3881583
17.0,31.0,38.0,7.3881583
31.0,17.0,39.0,8.880945
17.0,31.0,39.0,8.880945
31.0,17.0,40.0,7.9781723
17.0,31.0,40.0,7.9781723
31.0,17.0,41.0,8.065551
17.0,31.0,41.0,8.065551
31.0,17.0,42.0,7.4348135
17.0,31.0,42.0,7.4348135
31.0,17.0,43.0,13.59884
17.0,31.0,43.0,13.59884
31.0,17.0,44.0,2.766622
17.0,31.0,44.0,2.766622
31.0,17.0,45.0,9.364537
17.0,31.0,45.0,9.364537
31.0,17.0,46.0,-0.32346064
17.0,31.0,46.0,-0.32346064
31.0,17.0,47.0,5.9333777
17.0,31.0,47.0,5.9333777
31.0,17.0,48.0,-0.048804224
17.0,31.0,48.0,-0.048804224
31.0,17.0,49.0,1.1998223
17.0,31.0,49.0,1.1998223
31.0,17.0,50.0,4.417638
17.0,31.0,50.0,4.417638
31.0,17.0,51.0,1.6428936
17.0,31.0,51.0,1.6428936
31.0,17.0,52.0,5.7220807
17.0,31.0,52.0,5.7220807
31.0,17.0,53.0,3.9722643
17.0,31.0,53.0,3.9722643
31.0,17.0,54.0,2.7910972
17.0,31.0,54.0,2.7910972
31.0,17.0,55.0,11.189713
17.0,31.0,55.0,11.189713
31.0,17.0,56.0,7.9697337
17.0,31.0,56.0,7.9697337
31.0,17.0,57.0,6.5052147
17.0,31.0,57.0,6.5052147
31.0,17.0,58.0,0.62120765
17.0,31.0,58.0,0.62120765
31.0,17.0,59.0,7.486968
17.0,31.0,59.0,7.486968
31.0,17.0,60.0,8.65049
17.0,31.0,60.0,8.65049
31.0,17.0,61.0,-3.5983956
17.0,31.0,61.0,-3.5983956
31.0,17.0,62.0,3.588776
17.0,31.0,62.0,3.588776
31.0,17.0,63.0,6.073863
17.0,31.0,63.0,6.073863
31.0,17.0,64.0,6.810232
17.0,31.0,64.0,6.810232
31.0,17.0,65.0,2.9344223
17.0,31.0,65.0,2.9344223
31.0,17.0,66.0,-7.6064014
17.0,31.0,66.0,-7.6064014
31.0,17.0,67.0,18.876225
17.0,31.0,67.0,18.876225
31.0,17.0,68.0,8.018641
17.0,31.0,68.0,8.018641
31.0,17.0,69.0,14.694033
17.0,31.0,69.0,14.694033
31.0,18.0,38.0,0.86606485
18.0,31.0,38.0,0.86606485
31.0,18.0,39.0,-5.308426
18.0,31.0,39.0,-5.308426
31.0,18.0,40.0,-3.7947621
18.0,31.0,40.0,-3.7947621
31.0,18.0,41.0,-5.5604744
18.0,31.0,41.0,-5.5604744
31.0,18.0,42.0,1.5944881
18.0,31.0,42.0,1.5944881
31.0,18.0,43.0,-30.51532
18.0,31.0,43.0,-30.51532
31.0,18.0,44.0,-2.1797278
18.0,31.0,44.0,-2.1797278
31.0,18.0,45.0,-5.325345
18.0,31.0,45.0,-5.325345
31.0,18.0,46.0,-10.420969
18.0,31.0,46.0,-10.420969
31.0,18.0,47.0,-1.3939872
18.0,31.0,47.0,-1.3939872
31.0,18.0,48.0,-4.155338
18.0,31.0,48.0,-4.155338
31.0,18.0,49.0,-5.9896693
18.0,31.0,49.0,-5.9896693
31.0,18.0,50.0,-2.0164273
18.0,31.0,50.0,-2.0164273
31.0,18.0,51.0,-5.188816
18.0,31.0,51.0,-5.188816
31.0,18.0,52.0,-9.075224
18.0,31.0,52.0,-9.075224
31.0,18.0,53.0,-3.0577588
18.0,31.0,53.0,-3.0577588
31.0,18.0,54.0,-7.064671
18.0,31.0,54.0,-7.064671
31.0,18.0,55.0,-1.7318894
18.0,31.0,55.0,-1.7318894
31.0,18.0,56.0,-19.315428
18.0,31.0,56.0,-19.315428
31.0,18.0,57.0,-2.2898288
18.0,31.0,57.0,-2.2898288
31.0,18.0,58.0,-10.2103
18.0,31.0,58.0,-10.2103
31.0,18.0,59.0,1.5816067
18.0,31.0,59.0,1.5816067
31.0,18.0,60.0,0.8273582
18.0,31.0,60.0,0.8273582
31.0,18.0,61.0,4.3319874
18.0,31.0,61.0,4.3319874
31.0,18.0,62.0,3.0917048
18.0,31.0,62.0,3.0917048
31.0,18.0,63.0,8.452271
18.0,31.0,63.0,8.452271
31.0,18.0,64.0,-14.101329
18.0,31.0,64.0,-14.101329
31.0,18.0,65.0,-0.72383565
18.0,31.0,65.0,-0.72383565
31.0,18.0,66.0,-15.556524
18.0,31.0,66.0,-15.556524
31.0,18.0,67.0,-2.0490608
18.0,31.0,67.0,-2.0490608
31.0,18.0,68.0,-5.5621667
18.0,31.0,68.0,-5.5621667
31.0,18.0,69.0,-11.694912
18.0,31.0,69.0,-11.694912
31.0,19.0,38.0,6.478403
19.0,31.0,38.0,6.478403
31.0,19.0,39.0,7.4376416
19.0,31.0,39.0,7.4376416
31.0,19.0,40.0,3.3526
19.0,31.0,40.0,3.3526
31.0,19.0,41.0,-17.147398
19.0,31.0,41.0,-17.147398
31.0,19.0,42.0,9.7371855
19.0,31.0,42.0,9.7371855
31.0,19.0,43.0,6.520263
19.0,31.0,43.0,6.520263
31.0,19.0,44.0,-4.6674027
19.0,31.0,44.0,-4.6674027
31.0,19.0,45.0,0.0779921
19.0,31.0,45.0,0.0779921
31.0,19.0,46.0,-2.7067351
19.0,31.0,46.0,-2.7067351
31.0,19.0,47.0,11.196661
19.0,31.0,47.0,11.196661
31.0,19.0,48.0,7.316171
19.0,31.0,48.0,7.316171
31.0,19.0,49.0,1.4562614
19.0,31.0,49.0,1.4562614
31.0,19.0,50.0,5.055631
19.0,31.0,50.0,5.055631
31.0,19.0,51.0,-1.8941039
19.0,31.0,51.0,-1.8941039
31.0,19.0,52.0,7.312361
19.0,31.0,52.0,7.312361
31.0,19.0,53.0,5.5460677
19.0,31.0,53.0,5.5460677
31.0,19.0,54.0,-5.7882442
19.0,31.0,54.0,-5.7882442
31.0,19.0,55.0,2.992298
19.0,31.0,55.0,2.992298
31.0,19.0,56.0,-15.827683
19.0,31.0,56.0,-15.827683
31.0,19.0,57.0,3.060698
19.0,31.0,57.0,3.060698
31.0,19.0,58.0,15.625263
19.0,31.0,58.0,15.625263
31.0,19.0,59.0,4.5734997
19.0,31.0,59.0,4.5734997
31.0,19.0,60.0,8.397471
19.0,31.0,60.0,8.397471
31.0,19.0,61.0,5.1361723
19.0,31.0,61.0,5.1361723
31.0,19.0,62.0,2.422809
19.0,31.0,62.0,2.422809
31.0,19.0,63.0,7.0879946
19.0,31.0,63.0,7.0879946
31.0,19.0,64.0,15.110475
19.0,31.0,64.0,15.110475
31.0,19.0,65.0,8.215289
19.0,31.0,65.0,8.215289
31.0,19.0,66.0,6.904532
19.0,31.0,66.0,6.904532
31.0,19.0,67.0,55.631104
19.0,31.0,67.0,55.631104
31.0,19.0,68.0,-1.4880016
19.0,31.0,68.0,-1.4880016
31.0,19.0,69.0,22.247396
19.0,31.0,69.0,22.247396
32.0,0.0,38.0,-20.926115
0.0,32.0,38.0,-20.926115
32.0,0.0,39.0,-4.2193675
0.0,32.0,39.0,-4.2193675
32.0,0.0,40.0,-7.5512233
0.0,32.0,40.0,-7.5512233
32.0,0.0,41.0,9.51493
0.0,32.0,41.0,9.51493
32.0,0.0,42.0,0.37121567
0.0,32.0,42.0,0.37121567
32.0,0.0,43.0,12.990671
0.0,32.0,43.0,12.990671
32.0,0.0,44.0,4.6353116
0.0,32.0,44.0,4.6353116
32.0,0.0,45.0,-21.651834
0.0,32.0,45.0,-21.651834
32.0,0.0,46.0,-0.032445274
0.0,32.0,46.0,-0.032445274
32.0,0.0,47.0,1.4487854
0.0,32.0,47.0,1.4487854
32.0,0.0,48.0,-14.941238
0.0,32.0,48.0,-14.941238
32.0,0.0,49.0,-15.095545
0.0,32.0,49.0,-15.095545
32.0,0.0,50.0,1.3542254
0.0,32.0,50.0,1.3542254
32.0,0.0,51.0,-10.423392
0.0,32.0,51.0,-10.423392
32.0,0.0,52.0,-8.966644
0.0,32.0,52.0,-8.966644
32.0,0.0,53.0,7.7999806
0.0,32.0,53.0,7.7999806
32.0,0.0,54.0,-7.564127
0.0,32.0,54.0,-7.564127
32.0,0.0,55.0,-5.0307374
0.0,32.0,55.0,-5.0307374
32.0,0.0,56.0,13.69877
0.0,32.0,56.0,13.69877
32.0,0.0,57.0,-5.954566
0.0,32.0,57.0,-5.954566
32.0,0.0,58.0,-22.7241
0.0,32.0,58.0,-22.7241
32.0,0.0,59.0,-13.328264
0.0,32.0,59.0,-13.328264
32.0,0.0,60.0,-19.581697
0.0,32.0,60.0,-19.581697
32.0,0.0,61.0,13.413496
0.0,32.0,61.0,13.413496
32.0,0.0,62.0,16.101038
0.0,32.0,62.0,16.101038
32.0,0.0,63.0,0.30217224
0.0,32.0,63.0,0.30217224
32.0,0.0,64.0,-0.40122044
0.0,32.0,64.0,-0.40122044
32.0,0.0,65.0,-7.447237
0.0,32.0,65.0,-7.447237
32.0,0.0,66.0,8.08089
0.0,32.0,66.0,8.08089
32.0,0.0,67.0,-31.86794
0.0,32.0,67.0,-31.86794
32.0,0.0,68.0,2.3546655
0.0,32.0,68.0,2.3546655
32.0,0.0,69.0,4.6150026
0.0,32.0,69.0,4.6150026
32.0,1.0,38.0,-15.7932
1.0,32.0,38.0,-15.7932
32.0,1.0,39.0,-3.64852
1.0,32.0,39.0,-3.64852
32.0,1.0,40.0,1.2196618
1.0,32.0,40.0,1.2196618
32.0,1.0,41.0,-10.274106
1.0,32.0,41.0,-10.274106
32.0,1.0,42.0,-16.893253
1.0,32.0,42.0,-16.893253
32.0,1.0,43.0,-7.479607
1.0,32.0,43.0,-7.479607
32.0,1.0,44.0,-2.6329052
1.0,32.0,44.0,-2.6329052
32.0,1.0,45.0,-20.04583
1.0,32.0,45.0,-20.04583
32.0,1.0,46.0,9.763865
1.0,32.0,46.0,9.763865
32.0,1.0,47.0,-19.627497
1.0,32.0,47.0,-19.627497
32.0,1.0,48.0,-25.206892
1.0,32.0,48.0,-25.206892
32.0,1.0,49.0,-3.9381728
1.0,32.0,49.0,-3.9381728
32.0,1.0,50.0,-4.057477
1.0,32.0,50.0,-4.057477
32.0,1.0,51.0,-14.684366
1.0,32.0,51.0,-14.684366
32.0,1.0,52.0,-5.786834
1.0,32.0,52.0,-5.786834
32.0,1.0,53.0,-1.4818624
1.0,32.0,53.0,-1.4818624
32.0,1.0,54.0,-17.973652
1.0,32.0,54.0,-17.973652
32.0,1.0,55.0,-18.275175
1.0,32.0,55.0,-18.275175
32.0,1.0,56.0,-6.0184603
1.0,32.0,56.0,-6.0184603
32.0,1.0,57.0,1.1793019
1.0,32.0,57.0,1.1793019
32.0,1.0,58.0,-22.90616
1.0,32.0,58.0,-22.90616
32.0,1.0,59.0,-18.000242
1.0,32.0,59.0,-18.000242
32.0,1.0,60.0,-16.788353
1.0,32.0,60.0,-16.788353
32.0,1.0,61.0,-9.006738
1.0,32.0,61.0,-9.006738
32.0,1.0,62.0,-9.6947975
1.0,32.0,62.0,-9.6947975
32.0,1.0,63.0,-13.505118
1.0,32.0,63.0,-13.505118
32.0,1.0,64.0,8.705296
1.0,32.0,64.0,8.705296
32.0,1.0,65.0,-15.172626
1.0,32.0,65.0,-15.172626
32.0,1.0,66.0,-13.106002
1.0,32.0,66.0,-13.106002
32.0,1.0,67.0,-13.499024
1.0,32.0,67.0,-13.499024
32.0,1.0,68.0,1.5393338
1.0,32.0,68.0,1.5393338
32.0,1.0,69.0,-27.392326
1.0,32.0,69.0,-27.392326
32.0,2.0,38.0,-38.01213
2.0,32.0,38.0,-38.01213
32.0,2.0,39.0,-16.82481
2.0,32.0,39.0,-16.82481
32.0,2.0,40.0,-25.61862
2.0,32.0,40.0,-25.61862
32.0,2.0,41.0,-8.94954
2.0,32.0,41.0,-8.94954
32.0,2.0,42.0,-6.803307
2.0,32.0,42.0,-6.803307
32.0,2.0,43.0,9.464035
2.0,32.0,43.0,9.464035
32.0,2.0,44.0,-12.191269
2.0,32.0,44.0,-12.191269
32.0,2.0,45.0,-41.02097
2.0,32.0,45.0,-41.02097
32.0,2.0,46.0,7.25756
2.0,32.0,46.0,7.25756
32.0,2.0,47.0,-6.0205336
2.0,32.0,47.0,-6.0205336
32.0,2.0,48.0,48.292503
2.0,32.0,48.0,48.292503
32.0,2.0,49.0,7.1755304
2.0,32.0,49.0,7.1755304
32.0,2.0,50.0,-13.4833765
2.0,32.0,50.0,-13.4833765
32.0,2.0,51.0,-23.315302
2.0,32.0,51.0,-23.315302
32.0,2.0,52.0,-6.2016478
2.0,32.0,52.0,-6.2016478
32.0,2.0,53.0,-11.091069
2.0,32.0,53.0,-11.091069
32.0,2.0,54.0,-31.966717
2.0,32.0,54.0,-31.966717
32.0,2.0,55.0,-8.972338
2.0,32.0,55.0,-8.972338
32.0,2.0,56.0,-14.677943
2.0,32.0,56.0,-14.677943
32.0,2.0,57.0,5.4436436
2.0,32.0,57.0,5.4436436
32.0,2.0,58.0,-35.28896
2.0,32.0,58.0,-35.28896
32.0,2.0,59.0,-32.962322
2.0,32.0,59.0,-32.962322
32.0,2.0,60.0,-28.045322
2.0,32.0,60.0,-28.045322
32.0,2.0,61.0,-30.638266
2.0,32.0,61.0,-30.638266
32.0,2.0,62.0,-3.8804495
2.0,32.0,62.0,-3.8804495
32.0,2.0,63.0,-19.011948
2.0,32.0,63.0,-19.011948
32.0,2.0,64.0,6.5415125
2.0,32.0,64.0,6.5415125
32.0,2.0,65.0,-19.462076
2.0,32.0,65.0,-19.462076
32.0,2.0,66.0,10.87162
2.0,32.0,66.0,10.87162
32.0,2.0,67.0,35.745834
2.0,32.0,67.0,35.745834
32.0,2.0,68.0,-6.285283
2.0,32.0,68.0,-6.285283
32.0,2.0,69.0,-30.579542
2.0,32.0,69.0,-30.579542
32.0,3.0,38.0,-28.033092
3.0,32.0,38.0,-28.033092
32.0,3.0,39.0,-16.772367
3.0,32.0,39.0,-16.772367
32.0,3.0,40.0,-16.895498
3.0,32.0,40.0,-16.895498
32.0,3.0,41.0,-8.33639
3.0,32.0,41.0,-8.33639
32.0,3.0,42.0,-28.063963
3.0,32.0,42.0,-28.063963
32.0,3.0,43.0,-2.6061678
3.0,32.0,43.0,-2.6061678
32.0,3.0,44.0,-29.024336
3.0,32.0,44.0,-29.024336
32.0,3.0,45.0,-22.530735
3.0,32.0,45.0,-22.530735
32.0,3.0,46.0,-5.982495
3.0,32.0,46.0,-5.982495
32.0,3.0,47.0,-16.27109
3.0,32.0,47.0,-16.27109
32.0,3.0,48.0,-31.935265
3.0,32.0,48.0,-31.935265
32.0,3.0,49.0,-0.27543765
3.0,32.0,49.0,-0.27543765
32.0,3.0,50.0,-5.5136795
3.0,32.0,50.0,-5.5136795
32.0,3.0,51.0,-7.967424
3.0,32.0,51.0,-7.967424
32.0,3.0,52.0,-28.290714
3.0,32.0,52.0,-28.290714
32.0,3.0,53.0,-21.511429
3.0,32.0,53.0,-21.511429
32.0,3.0,54.0,-26.145939
3.0,32.0,54.0,-26.145939
32.0,3.0,55.0,-34.76633
3.0,32.0,55.0,-34.76633
32.0,3.0,56.0,-4.108241
3.0,32.0,56.0,-4.108241
32.0,3.0,57.0,-3.1026716
3.0,32.0,57.0,-3.1026716
32.0,3.0,58.0,-38.990902
3.0,32.0,58.0,-38.990902
32.0,3.0,59.0,-35.73196
3.0,32.0,59.0,-35.73196
32.0,3.0,60.0,-29.136478
3.0,32.0,60.0,-29.136478
32.0,3.0,61.0,-13.871816
3.0,32.0,61.0,-13.871816
32.0,3.0,62.0,-13.336853
3.0,32.0,62.0,-13.336853
32.0,3.0,63.0,-13.255145
3.0,32.0,63.0,-13.255145
32.0,3.0,64.0,-2.2557528
3.0,32.0,64.0,-2.2557528
32.0,3.0,65.0,-11.858795
3.0,32.0,65.0,-11.858795
32.0,3.0,66.0,-1.2999613
3.0,32.0,66.0,-1.2999613
32.0,3.0,67.0,-34.995743
3.0,32.0,67.0,-34.995743
32.0,3.0,68.0,-18.476294
3.0,32.0,68.0,-18.476294
32.0,3.0,69.0,-17.651934
3.0,32.0,69.0,-17.651934
32.0,4.0,38.0,-9.892373
4.0,32.0,38.0,-9.892373
32.0,4.0,39.0,5.854287
4.0,32.0,39.0,5.854287
32.0,4.0,40.0,-11.078873
4.0,32.0,40.0,-11.078873
32.0,4.0,41.0,6.6371183
4.0,32.0,41.0,6.6371183
32.0,4.0,42.0,1.5230156
4.0,32.0,42.0,1.5230156
32.0,4.0,43.0,10.590228
4.0,32.0,43.0,10.590228
32.0,4.0,44.0,14.409011
4.0,32.0,44.0,14.409011
32.0,4.0,45.0,-35.352444
4.0,32.0,45.0,-35.352444
32.0,4.0,46.0,-34.24175
4.0,32.0,46.0,-34.24175
32.0,4.0,47.0,-14.450117
4.0,32.0,47.0,-14.450117
32.0,4.0,48.0,7.0141497
4.0,32.0,48.0,7.0141497
32.0,4.0,49.0,10.308409
4.0,32.0,49.0,10.308409
32.0,4.0,50.0,-2.6484077
4.0,32.0,50.0,-2.6484077
32.0,4.0,51.0,-14.521612
4.0,32.0,51.0,-14.521612
32.0,4.0,52.0,7.5396657
4.0,32.0,52.0,7.5396657
32.0,4.0,53.0,13.972808
4.0,32.0,53.0,13.972808
32.0,4.0,54.0,-16.42573
4.0,32.0,54.0,-16.42573
32.0,4.0,55.0,-1.1378884
4.0,32.0,55.0,-1.1378884
32.0,4.0,56.0,14.26127
4.0,32.0,56.0,14.26127
32.0,4.0,57.0,-1.6067629
4.0,32.0,57.0,-1.6067629
32.0,4.0,58.0,-19.107544
4.0,32.0,58.0,-19.107544
32.0,4.0,59.0,-34.07389
4.0,32.0,59.0,-34.07389
32.0,4.0,60.0,-25.016857
4.0,32.0,60.0,-25.016857
32.0,4.0,61.0,-24.525593
4.0,32.0,61.0,-24.525593
32.0,4.0,62.0,-31.238415
4.0,32.0,62.0,-31.238415
32.0,4.0,63.0,-16.562546
4.0,32.0,63.0,-16.562546
32.0,4.0,64.0,-3.1911778
4.0,32.0,64.0,-3.1911778
32.0,4.0,65.0,-2.8626962
4.0,32.0,65.0,-2.8626962
32.0,4.0,66.0,1.39505
4.0,32.0,66.0,1.39505
32.0,4.0,67.0,3.4192412
4.0,32.0,67.0,3.4192412
32.0,4.0,68.0,-9.387606
4.0,32.0,68.0,-9.387606
32.0,4.0,69.0,9.709195
4.0,32.0,69.0,9.709195
32.0,5.0,38.0,-13.746818
5.0,32.0,38.0,-13.746818
32.0,5.0,39.0,-10.303439
5.0,32.0,39.0,-10.303439
32.0,5.0,40.0,1.6044164
5.0,32.0,40.0,1.6044164
32.0,5.0,41.0,-3.451417
5.0,32.0,41.0,-3.451417
32.0,5.0,42.0,2.568183
5.0,32.0,42.0,2.568183
32.0,5.0,43.0,-2.8357432
5.0,32.0,43.0,-2.8357432
32.0,5.0,44.0,-5.715896
5.0,32.0,44.0,-5.715896
32.0,5.0,45.0,-33.420483
5.0,32.0,45.0,-33.420483
32.0,5.0,46.0,-0.59339
5.0,32.0,46.0,-0.59339
32.0,5.0,47.0,-3.3151255
5.0,32.0,47.0,-3.3151255
32.0,5.0,48.0,-2.997105
5.0,32.0,48.0,-2.997105
32.0,5.0,49.0,-2.5522134
5.0,32.0,49.0,-2.5522134
32.0,5.0,50.0,1.9624765
5.0,32.0,50.0,1.9624765
32.0,5.0,51.0,-21.428524
5.0,32.0,51.0,-21.428524
32.0,5.0,52.0,-10.10463
5.0,32.0,52.0,-10.10463
32.0,5.0,53.0,4.270992
5.0,32.0,53.0,4.270992
32.0,5.0,54.0,-13.652654
5.0,32.0,54.0,-13.652654
32.0,5.0,55.0,-7.932825
5.0,32.0,55.0,-7.932825
32.0,5.0,56.0,-0.5841667
5.0,32.0,56.0,-0.5841667
32.0,5.0,57.0,-4.1323524
5.0,32.0,57.0,-4.1323524
32.0,5.0,58.0,-17.702198
5.0,32.0,58.0,-17.702198
32.0,5.0,59.0,-30.39065
5.0,32.0,59.0,-30.39065
32.0,5.0,60.0,-11.6159935
5.0,32.0,60.0,-11.6159935
32.0,5.0,61.0,-5.1748896
5.0,32.0,61.0,-5.1748896
32.0,5.0,62.0,-8.221798
5.0,32.0,62.0,-8.221798
32.0,5.0,63.0,-4.3375187
5.0,32.0,63.0,-4.3375187
32.0,5.0,64.0,-6.779404
5.0,32.0,64.0,-6.779404
32.0,5.0,65.0,-12.676222
5.0,32.0,65.0,-12.676222
32.0,5.0,66.0,-5.5210705
5.0,32.0,66.0,-5.5210705
32.0,5.0,67.0,-25.366215
5.0,32.0,67.0,-25.366215
32.0,5.0,68.0,-5.336732
5.0,32.0,68.0,-5.336732
32.0,5.0,69.0,-18.715904
5.0,32.0,69.0,-18.715904
32.0,6.0,38.0,-7.975537
6.0,32.0,38.0,-7.975537
32.0,6.0,39.0,-3.9360979
6.0,32.0,39.0,-3.9360979
32.0,6.0,40.0,22.871725
