drug1,drug2,cell,Synergy_Smean
241,647,725,21.7975
474,398,725,8.3065
398,474,725,8.3065
585,398,725,12.273
398,585,725,12.273
174,398,725,8.263
398,174,725,8.263
327,474,725,8.5305
474,327,725,8.5305
647,474,725,25.4435
474,647,725,25.4435
621,398,725,20.719
398,621,725,20.719
621,585,725,34.3805
585,621,725,34.3805
474,353,725,-1.264
353,474,725,-1.264
585,353,725,5.1255
353,585,725,5.1255
174,353,725,6.8765
353,174,725,6.8765
5,49,725,13.386
49,5,725,13.386
621,353,725,18.225
353,621,725,18.225
564,474,725,-4.2715
474,564,725,-4.2715
5,353,725,2.203
353,5,725,2.203
666,474,725,1.987
474,666,725,1.987
327,599,725,4.1165
599,327,725,4.1165
647,599,725,27.9045
599,647,725,27.9045
174,49,725,2.8085
49,174,725,2.8085
567,644,725,27.0015
644,567,725,27.0015
585,49,725,0.452
49,585,725,0.452
531,599,725,1.1465
599,531,725,1.1465
600,599,725,2.4525
599,600,725,2.4525
567,353,725,30.849
353,567,725,30.849
474,49,725,-3.767
49,474,725,-3.767
144,599,725,1.4405
599,144,725,1.4405
621,49,725,26.746
49,621,725,26.746
500,599,725,2.9655
599,500,725,2.9655
567,621,725,36.1845
621,567,725,36.1845
564,599,725,1.028
599,564,725,1.028
666,599,725,3.4745
599,666,725,3.4745
144,589,725,0.8705
589,144,725,0.8705
531,589,725,-0.5785
589,531,725,-0.5785
600,589,725,0.551
589,600,725,0.551
500,589,725,5.6285
589,500,725,5.6285
621,644,725,27.6045
644,621,725,27.6045
564,589,725,7.0145
589,564,725,7.0145
666,589,725,0.979
589,666,725,0.979
567,49,725,33.381
49,567,725,33.381
174,585,725,18.4785
585,174,725,18.4785
647,589,725,22.136
589,647,725,22.136
327,589,725,15.9935
589,327,725,15.9935
474,644,725,8.8125
644,474,725,8.8125
585,644,725,3.5915
644,585,725,3.5915
174,644,725,11.0205
644,174,725,11.0205
621,474,725,23.8345
474,621,725,23.8345
174,599,725,3.12
599,174,725,3.12
585,599,725,1.336
599,585,725,1.336
144,474,725,-3.235
474,144,725,-3.235
621,599,725,20.316
599,621,725,20.316
327,353,725,10.3935
353,327,725,10.3935
5,644,725,7.509
644,5,725,7.509
647,353,725,24.0165
353,647,725,24.0165
500,353,725,4.116
353,500,725,4.116
5,599,725,8.404
599,5,725,8.404
564,353,725,2.0255
353,564,725,2.0255
666,353,725,2.2295
353,666,725,2.2295
531,474,725,-7.1955
474,531,725,-7.1955
144,353,725,2.0055
353,144,725,2.0055
531,353,725,3.6935
353,531,725,3.6935
600,353,725,-1.6835
353,600,725,-1.6835
474,585,725,16.9165
585,474,725,16.9165
567,599,725,24.8335
599,567,725,24.8335
567,589,725,17.018
589,567,725,17.018
647,327,725,23.42
327,647,725,23.42
531,327,725,7.352
327,531,725,7.352
144,327,725,1.599
327,144,725,1.599
5,589,725,-0.059
589,5,725,-0.059
666,327,725,18.997
327,666,725,18.997
564,327,725,18.6145
327,564,725,18.6145
666,644,725,2.1735
644,666,725,2.1735
564,644,725,5.271
644,564,725,5.271
500,644,725,0.5535
644,500,725,0.5535
621,589,725,20.61
589,621,725,20.61
174,474,725,4.2965
474,174,725,4.2965
144,644,725,-0.0205
644,144,725,-0.0205
600,644,725,-0.332
644,600,725,-0.332
531,644,725,-1.4785
644,531,725,-1.4785
174,589,725,0.9725
589,174,725,0.9725
647,5,725,30.0415
5,647,725,30.0415
327,5,725,24.4825
5,327,725,24.4825
5,519,725,7.6655
519,5,725,7.6655
474,589,725,-3.451
589,474,725,-3.451
564,5,725,-1.2025
5,564,725,-1.2025
647,644,725,28.2595
644,647,725,28.2595
666,5,725,7.84
5,666,725,7.84
327,644,725,21.798
644,327,725,21.798
585,589,725,-4.31
589,585,725,-4.31
144,5,725,2.022
5,144,725,2.022
531,5,725,1.5785
5,531,725,1.5785
474,519,725,-0.7215
519,474,725,-0.7215
585,519,725,12.614
519,585,725,12.614
174,519,725,5.128
519,174,725,5.128
621,519,725,31.9265
519,621,725,31.9265
647,272,725,20.5085
272,647,725,20.5085
327,272,725,9.198
272,327,725,9.198
567,519,725,41.394
519,567,725,41.394
567,5,725,31.663
5,567,725,31.663
144,272,725,2.638
272,144,725,2.638
531,272,725,-4.729
272,531,725,-4.729
600,272,725,3.115
272,600,725,3.115
500,272,725,-1.3765
272,500,725,-1.3765
564,272,725,0.8385
272,564,725,0.8385
666,272,725,-1.344
272,666,725,-1.344
567,474,725,41.524
474,567,725,41.524
647,519,725,23.797
519,647,725,23.797
327,519,725,9.6375
519,327,725,9.6375
564,519,725,5.5875
519,564,725,5.5875
666,519,725,6.941
519,666,725,6.941
500,519,725,9.127
519,500,725,9.127
5,585,725,19.779
585,5,725,19.779
144,519,725,9.538
519,144,725,9.538
531,519,725,6.211
519,531,725,6.211
600,519,725,4.6075
519,600,725,4.6075
647,529,725,24.5935
529,647,725,24.5935
327,529,725,21.076
529,327,725,21.076
567,272,725,31.3145
272,567,725,31.3145
474,217,725,-2.925
217,474,725,-2.925
585,217,725,8.039
217,585,725,8.039
174,217,725,3.31
217,174,725,3.31
567,585,725,28.817
585,567,725,28.817
5,272,725,0.695
272,5,725,0.695
621,217,725,10.7495
217,621,725,10.7495
500,529,725,-0.5785
529,500,725,-0.5785
567,71,725,33.1605
71,567,725,33.1605
564,529,725,2.379
529,564,725,2.379
666,529,725,2.512
529,666,725,2.512
5,217,725,4.776
217,5,725,4.776
174,272,725,0.8765
272,174,725,0.8765
474,272,725,-4.159
272,474,725,-4.159
585,272,725,-4.5585
272,585,725,-4.5585
621,272,725,4.5905
272,621,725,4.5905
567,217,725,31.447
217,567,725,31.447
144,529,725,-2.348
529,144,725,-2.348
531,666,725,-1.777
666,531,725,-1.777
144,666,725,1.163
666,144,725,1.163
144,174,725,10.57
174,144,725,10.57
564,666,725,-4.3115
666,564,725,-4.3115
531,174,725,7.497
174,531,725,7.497
666,174,725,3.2265
174,666,725,3.2265
564,174,725,9.4275
174,564,725,9.4275
531,529,725,-1.259
529,531,725,-1.259
600,529,725,-3.3455
529,600,725,-3.3455
5,243,725,26.746
243,5,725,26.746
647,174,725,32.2215
174,647,725,32.2215
327,174,725,38.0015
174,327,725,38.0015
5,474,725,10.047
474,5,725,10.047
531,618,725,4.614
618,531,725,4.614
600,618,725,1.3465
618,600,725,1.3465
144,618,725,3.1515
618,144,725,3.1515
500,618,725,1.673
618,500,725,1.673
564,618,725,4.7225
618,564,725,4.7225
174,243,725,23.2385
243,174,725,23.2385
567,468,725,30.1665
468,567,725,30.1665
474,243,725,27.5445
243,474,725,27.5445
585,243,725,34.2785
243,585,725,34.2785
218,641,726,9.7695
641,218,726,9.7695
590,49,726,7.395
49,590,726,7.395
207,590,726,10.2745
590,207,726,10.2745
589,353,726,-4.076
353,589,726,-4.076
599,274,726,5.2745
274,599,726,5.2745
217,30,726,5.6095
30,217,726,5.6095
71,218,726,-0.8505
218,71,726,-0.8505
322,179,726,-3.1025
179,322,726,-3.1025
243,529,726,39.683
529,243,726,39.683
353,186,726,20.448
186,353,726,20.448
612,49,726,1.771
49,612,726,1.771
335,322,726,-4.5535
322,335,726,-4.5535
589,335,726,5.1025
335,589,726,5.1025
590,641,726,5.212
641,590,726,5.212
612,567,726,36.6655
567,612,726,36.6655
207,272,726,0.801
272,207,726,0.801
64,179,726,-0.479
179,64,726,-0.479
64,599,726,-1.2165
599,64,726,-1.2165
612,322,726,44.052
322,612,726,44.052
186,618,726,3.428
618,186,726,3.428
612,71,726,12.8035
71,612,726,12.8035
272,218,726,31.493
218,272,726,31.493
612,218,726,14.894
218,612,726,14.894
186,274,726,-3.393
274,186,726,-3.393
241,529,726,0.845
529,241,726,0.845
612,468,726,8.042
468,612,726,8.042
218,398,726,16.5485
398,218,726,16.5485
567,618,726,42.955
618,567,726,42.955
335,64,726,0.331
64,335,726,0.331
644,590,726,9.515
590,644,726,9.515
207,71,726,0.8225
71,207,726,0.8225
218,217,726,19.7925
217,218,726,19.7925
241,49,726,1.12
49,241,726,1.12
353,274,726,1.184
274,353,726,1.184
71,641,726,-3.99
641,71,726,-3.99
64,30,726,-6.558
30,64,726,-6.558
186,322,726,0.5615
322,186,726,0.5615
474,618,726,-2.788
618,474,726,-2.788
529,618,726,1.657
618,529,726,1.657
398,179,726,-2.018
179,398,726,-2.018
71,179,726,1.4995
179,71,726,1.4995
353,468,726,20.6505
468,353,726,20.6505
217,618,726,6.7635
618,217,726,6.7635
272,468,726,13.414
468,272,726,13.414
30,590,726,9.558
590,30,726,9.558
49,468,726,18.789
468,49,726,18.789
64,272,726,-3.1345
272,64,726,-3.1345
241,618,726,0.4555
618,241,726,0.4555
186,179,726,3.3575
179,186,726,3.3575
243,274,726,7.258
274,243,726,7.258
30,529,726,-1.432
529,30,726,-1.432
49,179,726,-2.4705
179,49,726,-2.4705
644,49,726,23.965
49,644,726,23.965
641,618,726,3.0415
618,641,726,3.0415
519,322,726,8.8945
322,519,726,8.8945
243,272,726,3.9165
272,243,726,3.9165
218,468,726,4.921
468,218,726,4.921
243,322,726,2.6715
322,243,726,2.6715
241,468,726,22.1985
468,241,726,22.1985
243,618,726,-6.3085
618,243,726,-6.3085
243,30,726,8.5205
30,243,726,8.5205
519,241,726,4.8965
241,519,726,4.8965
218,49,726,15.6805
49,218,726,15.6805
335,71,726,-0.208
71,335,726,-0.208
272,618,726,3.805
618,272,726,3.805
186,30,726,4.8175
30,186,726,4.8175
30,274,726,4.76
274,30,726,4.76
666,618,726,-0.0835
618,666,726,-0.0835
585,322,726,20.239
322,585,726,20.239
599,618,726,-4.901
618,599,726,-4.901
644,641,726,-8.8155
641,644,726,-8.8155
71,241,726,4.754
241,71,726,4.754
322,71,726,-2.787
71,322,726,-2.787
644,217,726,20.543
217,644,726,20.543
647,618,726,12.826
618,647,726,12.826
612,353,726,-0.6615
353,612,726,-0.6615
589,468,726,0.414
468,589,726,0.414
353,30,726,3.2415
30,353,726,3.2415
398,618,726,-2.3325
618,398,726,-2.3325
353,241,726,2.768
241,353,726,2.768
335,207,726,3.001
207,335,726,3.001
241,274,726,-4.141
274,241,726,-4.141
243,186,726,5.282
186,243,726,5.282
322,618,726,-1.1675
618,322,726,-1.1675
207,641,726,2.33
641,207,726,2.33
5,322,726,-3.2525
322,5,726,-3.2525
335,468,726,35.0435
468,335,726,35.0435
644,274,726,4.1755
274,644,726,4.1755
207,49,726,15.8525
49,207,726,15.8525
335,641,726,-0.6215
641,335,726,-0.6215
30,641,726,6.2325
641,30,726,6.2325
589,641,726,0.435
641,589,726,0.435
218,179,726,36.855
179,218,726,36.855
71,49,726,7.058
49,71,726,7.058
590,529,726,3.5555
529,590,726,3.5555
644,241,726,11.997
241,644,726,11.997
186,398,726,8.575
398,186,726,8.575
529,468,726,29.426
468,529,726,29.426
217,243,726,9.051
243,217,726,9.051
644,468,726,30.511
468,644,726,30.511
186,599,726,17.319
599,186,726,17.319
186,468,726,-7.795
468,186,726,-7.795
179,641,726,0.543
641,179,726,0.543
612,174,726,-2.3385
174,612,726,-2.3385
71,398,726,-3.111
398,71,726,-3.111
217,529,726,1.5615
529,217,726,1.5615
243,207,726,15.1115
207,243,726,15.1115
644,599,726,-0.4985
599,644,726,-0.4985
272,529,726,-0.9785
529,272,726,-0.9785
519,71,726,26.7135
71,519,726,26.7135
590,599,726,5.7925
599,590,726,5.7925
174,618,726,9.0335
618,174,726,9.0335
64,322,726,0.632
322,64,726,0.632
274,641,726,-0.7925
641,274,726,-0.7925
30,468,726,17.0435
468,30,726,17.0435
612,274,726,3.6075
274,612,726,3.6075
327,218,726,25.2565
218,327,726,25.2565
353,243,726,13.057
243,353,726,13.057
589,398,726,-1.3685
398,589,726,-1.3685
335,186,726,9.2695
186,335,726,9.2695
589,64,726,-1.4165
64,589,726,-1.4165
353,599,726,0.2215
599,353,726,0.2215
519,274,726,8.639
274,519,726,8.639
64,186,726,22.3655
186,64,726,22.3655
322,241,726,2.1135
241,322,726,2.1135
353,519,726,5.9915
519,353,726,5.9915
519,599,726,20.522
599,519,726,20.522
64,207,726,7.579
207,64,726,7.579
64,274,726,-4.0645
274,64,726,-4.0645
590,179,726,0.8795
179,590,726,0.8795
30,49,726,3.2325
49,30,726,3.2325
186,529,726,1.237
529,186,726,1.237
207,398,726,13.393
398,207,726,13.393
644,322,726,9.052
322,644,726,9.052
218,274,726,5.086
274,218,726,5.086
71,30,726,7.419
30,71,726,7.419
519,590,726,27.4695
590,519,726,27.4695
335,529,726,-0.314
529,335,726,-0.314
49,599,726,3.5395
599,49,726,3.5395
322,529,726,-5.364
529,322,726,-5.364
179,529,726,-3.9665
529,179,726,-3.9665
49,274,726,0.4
274,49,726,0.4
217,49,726,4.3465
49,217,726,4.3465
322,468,726,1.181
468,322,726,1.181
612,272,726,2.096
272,612,726,2.096
590,272,726,0.546
272,590,726,0.546
243,398,726,-8.174
398,243,726,-8.174
71,590,726,6.225
590,71,726,6.225
644,186,726,13.8495
186,644,726,13.8495
644,71,726,-5.1715
71,644,726,-5.1715
218,64,726,12.833
64,218,726,12.833
599,468,726,-2.781
468,599,726,-2.781
589,644,726,24.6415
644,589,726,24.6415
585,618,726,22.756
618,585,726,22.756
353,618,726,-3.642
618,353,726,-3.642
243,241,726,0.084
241,243,726,0.084
64,398,726,-5.6575
398,64,726,-5.6575
353,398,726,-2.721
398,353,726,-2.721
64,641,726,-1.832
641,64,726,-1.832
217,179,726,6.721
179,217,726,6.721
186,641,726,5.154
641,186,726,5.154
612,243,726,14.924
243,612,726,14.924
241,641,726,-3.783
641,241,726,-3.783
322,218,726,-3.1665
218,322,726,-3.1665
599,398,726,1.0315
398,599,726,1.0315
335,241,726,-5.259
241,335,726,-5.259
186,519,726,12.169
519,186,726,12.169
612,641,726,-1.2895
641,612,726,-1.2895
612,644,726,10.704
644,612,726,10.704
589,186,726,0.214
186,589,726,0.214
241,179,726,-5.153
179,241,726,-5.153
218,618,726,30.991
618,218,726,30.991
567,218,726,30.545
218,567,726,30.545
335,519,726,7.388
519,335,726,7.388
612,666,726,2.1905
666,612,726,2.1905
274,529,726,5.294
529,274,726,5.294
218,353,726,18.9015
353,218,726,18.9015
666,322,726,-0.0475
322,666,726,-0.0475
335,644,726,18.719
644,335,726,18.719
5,218,726,22.742
218,5,726,22.742
398,529,726,1.261
529,398,726,1.261
589,207,726,5.768
207,589,726,5.768
186,71,726,2.5925
71,186,726,2.5925
612,30,726,9.312
30,612,726,9.312
218,599,726,1.013
599,218,726,1.013
30,272,726,-2.9435
272,30,726,-2.9435
612,519,726,12.9815
519,612,726,12.9815
64,618,726,0.425
618,64,726,0.425
217,272,726,-0.523
272,217,726,-0.523
519,468,726,-0.845
468,519,726,-0.845
174,322,726,2.4145
322,174,726,2.4145
612,599,726,4.745
599,612,726,4.745
519,641,726,-3.204
641,519,726,-3.204
644,353,726,34.4815
353,644,726,34.4815
590,618,726,4.044
618,590,726,4.044
612,621,726,47.1735
621,612,726,47.1735
272,641,726,1.566
641,272,726,1.566
519,218,726,5.029
218,519,726,5.029
567,322,726,39.74
322,567,726,39.74
398,641,726,5.281
641,398,726,5.281
335,274,726,-4.0005
274,335,726,-4.0005
644,179,726,17.8965
179,644,726,17.8965
590,241,726,-3.063
241,590,726,-3.063
647,218,726,9.151
218,647,726,9.151
217,599,726,0.701
599,217,726,0.701
217,398,726,-1.1035
398,217,726,-1.1035
335,30,726,4.3295
30,335,726,4.3295
322,30,726,6.8635
30,322,726,6.8635
398,274,726,-1.8475
274,398,726,-1.8475
64,590,726,-3.559
590,64,726,-3.559
612,398,726,2.8385
398,612,726,2.8385
519,179,726,15.377
179,519,726,15.377
64,49,726,1.6075
49,64,726,1.6075
241,218,726,15.813
218,241,726,15.813
327,322,726,22.123
322,327,726,22.123
243,71,726,32.3035
71,243,726,32.3035
64,468,726,14.4185
468,64,726,14.4185
644,30,726,19.816
30,644,726,19.816
519,30,726,8.1515
30,519,726,8.1515
621,322,726,39.8795
322,621,726,39.8795
519,398,726,28.734
398,519,726,28.734
272,274,726,-3.284
274,272,726,-3.284
612,529,726,3.625
529,612,726,3.625
217,241,726,1.082
241,217,726,1.082
590,274,726,0.8715
274,590,726,0.8715
644,398,726,1.9505
398,644,726,1.9505
64,241,726,-3.887
241,64,726,-3.887
599,641,726,2.729
641,599,726,2.729
49,272,726,3.57
272,49,726,3.57
207,179,726,13.843
179,207,726,13.843
335,49,726,5.388
49,335,726,5.388
272,179,726,-1.2145
179,272,726,-1.2145
71,529,726,-0.708
529,71,726,-0.708
589,241,726,2.0655
241,589,726,2.0655
71,599,726,3.55
599,71,726,3.55
612,5,726,-1.9235
5,612,726,-1.9235
49,618,726,6.635
618,49,726,6.635
474,218,726,15.192
218,474,726,15.192
621,618,726,11.936
618,621,726,11.936
612,618,726,1.9065
618,612,726,1.9065
218,529,726,2.515
529,218,726,2.515
241,272,726,-2.15
272,241,726,-2.15
322,641,726,-9.408
641,322,726,-9.408
241,30,726,0.8875
30,241,726,0.8875
335,243,726,31.421
243,335,726,31.421
217,590,726,0.3595
590,217,726,0.3595
243,641,726,41.556
641,243,726,41.556
207,30,726,7.483
30,207,726,7.483
589,49,726,6.0495
49,589,726,6.0495
186,590,726,14.2875
590,186,726,14.2875
519,618,726,5.5105
618,519,726,5.5105
612,585,726,39.7905
585,612,726,39.7905
243,599,726,43.6805
599,243,726,43.6805
186,207,726,17.0665
207,186,726,17.0665
589,274,726,-4.703
274,589,726,-4.703
353,529,726,2.0945
529,353,726,2.0945
241,599,726,1.3065
599,241,726,1.3065
612,241,726,0.862
241,612,726,0.862
218,644,726,8.2445
644,218,726,8.2445
644,64,726,-0.557
64,644,726,-0.557
353,71,726,1.756
71,353,726,1.756
241,186,726,35.85
186,241,726,35.85
644,529,726,42.648
529,644,726,42.648
207,468,726,-4.8825
468,207,726,-4.8825
217,71,726,-4.5085
71,217,726,-4.5085
30,398,726,0.6395
398,30,726,0.6395
590,468,726,11.494
468,590,726,11.494
49,398,726,12.8725
398,49,726,12.8725
589,519,726,14.3065
519,589,726,14.3065
599,179,726,-0.251
179,599,726,-0.251
274,179,726,1.5785
179,274,726,1.5785
589,322,726,-0.895
322,589,726,-0.895
207,529,726,5.3875
529,207,726,5.3875
612,335,726,3.904
335,612,726,3.904
335,398,726,-3.9925
398,335,726,-3.9925
207,274,726,16.681
274,207,726,16.681
612,186,726,18.407
186,612,726,18.407
241,398,726,-1.655
398,241,726,-1.655
64,353,726,-1.268
353,64,726,-1.268
335,618,726,2.108
618,335,726,2.108
186,49,726,14.897
49,186,726,14.897
335,217,726,-0.1265
217,335,726,-0.1265
217,641,726,0.704
641,217,726,0.704
217,64,726,-0.56
64,217,726,-0.56
174,218,726,6.7895
218,174,726,6.7895
272,398,726,-0.6515
398,272,726,-0.6515
179,618,726,4.318
618,179,726,4.318
64,529,726,-5.0495
529,64,726,-5.0495
207,618,726,-1.7225
618,207,726,-1.7225
621,218,726,6.3025
218,621,726,6.3025
353,322,726,-2.7025
322,353,726,-2.7025
322,274,726,0.1735
274,322,726,0.1735
207,599,726,18.023
599,207,726,18.023
585,218,726,13.034
218,585,726,13.034
274,468,726,41.179
468,274,726,41.179
217,274,726,-3.7605
274,217,726,-3.7605
335,590,726,2.1185
590,335,726,2.1185
30,599,726,7.6305
599,30,726,7.6305
612,179,726,-3.549
179,612,726,-3.549
589,179,726,-2.784
179,589,726,-2.784
274,618,726,-0.137
618,274,726,-0.137
322,272,726,1.712
272,322,726,1.712
71,468,726,30.108
468,71,726,30.108
353,49,726,5.3245
49,353,726,5.3245
217,322,726,5.0205
322,217,726,5.0205
353,179,726,-0.3855
179,353,726,-0.3855
353,207,726,6.685
207,353,726,6.685
71,618,726,4.6495
618,71,726,4.6495
322,590,726,1.8655
590,322,726,1.8655
644,618,726,5.739
618,644,726,5.739
218,335,726,13.12
335,218,726,13.12
644,243,726,40.2915
243,644,726,40.2915
243,179,726,45.7325
179,243,726,45.7325
644,207,726,33.7705
207,644,726,33.7705
322,599,726,1.6875
599,322,726,1.6875
589,529,726,-2.7015
529,589,726,-2.7015
207,241,726,5.0365
241,207,726,5.0365
612,327,726,31.861
327,612,726,31.861
335,272,726,3.273
272,335,726,3.273
644,272,726,15.028
272,644,726,15.028
612,217,726,-3.513
217,612,726,-3.513
641,529,726,-10.2805
529,641,726,-10.2805
64,243,726,16.791
243,64,726,16.791
618,468,726,33.1545
468,618,726,33.1545
243,590,726,0.347
590,243,726,0.347
612,207,726,13.0275
207,612,726,13.0275
590,398,726,3.4575
398,590,726,3.4575
49,529,726,10.4115
529,49,726,10.4115
612,64,726,8.9055
64,612,726,8.9055
30,618,726,6.105
618,30,726,6.105
217,353,726,-0.5805
353,217,726,-0.5805
641,468,726,24.641
468,641,726,24.641
71,274,726,-4.441
274,71,726,-4.441
217,186,726,-3.869
186,217,726,-3.869
243,519,726,33.26
519,243,726,33.26
